Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;3000;0.85;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5900;2.66;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.23;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 06 (отм. +16,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;3000;0.85;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5900;2.66;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.23;160;Этаж 07 (отм. +19,050);Секция 5;Монолитная стена
